time_period,process,location,material,capacity,notes
0,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
0,sulfuric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data
0,sulfuric acid digestion,CN,neodynium_oxide,35000000,Placeholder — tune with real data
0,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line
0,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity
0,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025
0,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity
0,sulfuric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
0,sulfuric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
0,use phase,US,hp_magnet,500000000,Placeholder — tune with real data
1,beneficiation,AU,flurocarbonate,17000000,Placeholder — tune with real data
1,beneficiation,AU,phosphate,8750000,Placeholder — tune with real data
1,beneficiation,CN,flurocarbonate,185000000,Placeholder — tune with real data
1,beneficiation,CN,phosphate,10000000,Placeholder — tune with real data
1,beneficiation,US,flurocarbonate,58000000,Placeholder — tune with real data
1,beneficiation,US,phosphate,0,Placeholder — tune with real data
1,chemical transformation,CN,neodynium dysprosium iron alloy,185000000,Placeholder — tune with real data
1,chemical transformation,EE,neodynium dysprosium iron alloy,2500000,Neo alloy production for Narva magnet plant
1,chemical transformation,JP,neodynium dysprosium iron alloy,35000000,Placeholder — tune with real data
1,chemical transformation,US,neodynium dysprosium iron alloy,1500000,Placeholder — tune with real data
1,clay mining,AU,ion adsorption clay,0,Placeholder — tune with real data
1,clay mining,BR,ion adsorption clay,300000,Brazil Serra Verde IAC; all 4 magnet REEs including Dy Tb
1,clay mining,CN,ion adsorption clay,200000000,Placeholder — tune with real data
1,clay mining,MM,ion adsorption clay,15000000,Myanmar Kachin State IAC; volatile — 5% annual decline risk
1,clay refining,AU,dysprosium_oxide,0,Placeholder — tune with real data
1,clay refining,AU,neodynium_oxide,0,Placeholder — tune with real data
1,clay refining,BR,dysprosium_oxide,0,Brazil Serra Verde DyOx; only non-CN IAC Dy+Tb source
1,clay refining,BR,neodynium_oxide,100000,Brazil Serra Verde oxide output
1,clay refining,CN,dysprosium_oxide,2800000,Placeholder — tune with real data
1,clay refining,CN,neodynium_oxide,10000000,Placeholder — tune with real data
1,clay refining,MM,dysprosium_oxide,800000,Myanmar in-situ leach; DyOx-rich IAC (8-12% Dy concentration)
1,clay refining,MM,neodynium_oxide,0,Myanmar in-situ leach; NdOx minor fraction
1,cryogenic,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
1,direct reuse,US,hp_magnet,0,Placeholder — tune with real data
1,hydrochloric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
1,hydrochloric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
1,hydrochloric acid digestion,CN,dysprosium_oxide,400000,Placeholder — tune with real data
1,hydrochloric acid digestion,CN,neodynium_oxide,72500000,Placeholder — tune with real data
1,hydrochloric acid digestion,EE,dysprosium_oxide,150000,Neo Silmet HREE
1,hydrochloric acid digestion,EE,neodynium_oxide,900000,Neo Silmet secondary circuit
1,hydrochloric acid digestion,MY,dysprosium_oxide,90000,Lynas LAMP HCAD HREE
1,hydrochloric acid digestion,MY,neodynium_oxide,4500000,Lynas LAMP secondary HCAD circuit
1,hydrochloric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
1,hydrochloric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
1,hydrometallurgical,US,neodynium dysprosium iron alloy,100000,Placeholder — tune with real data
1,magnet manufacturing,CN,hp_magnet,210000000,Placeholder — tune with real data
1,magnet manufacturing,EE,hp_magnet,2000000,"Neo Narva NdFeB plant; 2000 t/yr Phase1A 2025, scaling to 5000"
1,magnet manufacturing,JP,hp_magnet,24500000,Placeholder — tune with real data
1,magnet manufacturing,US,hp_magnet,2000000,Placeholder — tune with real data
1,magnet-to-magnet recycling,US,hp_magnet,750000,Placeholder — tune with real data
1,magnet_market_mix,US,hp_magnet,10000000,Placeholder — tune with real data
1,metallothermic reduction,CN,dysprosium,2800000,Placeholder — tune with real data
1,metallothermic reduction,EE,dysprosium,40000,Neo Silmet Dy metal
1,metallothermic reduction,JP,dysprosium,50000,Placeholder — tune with real data
1,metallothermic reduction,US,dysprosium,0,Placeholder — tune with real data
1,mining,AU,bastnasite,20000000,Placeholder — tune with real data
1,mining,AU,monazaite,18000000,Placeholder — tune with real data
1,mining,BR,bastnasite,200000,Brazil Serra Verde Pela Ema; Phase 1 2024; HREE-rich IAC deposit
1,mining,BR,monazaite,100000,Brazil monazite sands placeholder
1,mining,CA,bastnasite,0,Canada placeholder; 14M MT reserves; DOD-backed projects ramping
1,mining,CA,monazaite,0,Canada placeholder; monazite sands
1,mining,CN,bastnasite,168000000,Placeholder — tune with real data
1,mining,CN,monazaite,40000000,Placeholder — tune with real data
1,mining,US,bastnasite,43000000,Placeholder — tune with real data
1,mining,US,monazaite,0,Placeholder — tune with real data
1,molten_salt electrolysis,CN,neodynium,32000000,Placeholder — tune with real data
1,molten_salt electrolysis,EE,neodynium,1500000,Neo Silmet metal reduction
1,molten_salt electrolysis,JP,neodynium,8000000,Placeholder — tune with real data
1,molten_salt electrolysis,US,neodynium,0,Placeholder — tune with real data
1,pyrometallurgical,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
1,sulfuric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
1,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
1,sulfuric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data
1,sulfuric acid digestion,CN,neodynium_oxide,35000000,Placeholder — tune with real data
1,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line
1,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity
1,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025
1,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity
1,sulfuric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
1,sulfuric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
1,use phase,US,hp_magnet,500000000,Placeholder — tune with real data
2,beneficiation,AU,flurocarbonate,17000000,Placeholder — tune with real data
2,beneficiation,AU,phosphate,8750000,Placeholder — tune with real data
2,beneficiation,CN,flurocarbonate,185000000,Placeholder — tune with real data
2,beneficiation,CN,phosphate,10000000,Placeholder — tune with real data
2,beneficiation,US,flurocarbonate,58000000,Placeholder — tune with real data
2,beneficiation,US,phosphate,0,Placeholder — tune with real data
2,chemical transformation,CN,neodynium dysprosium iron alloy,185000000,Placeholder — tune with real data
2,chemical transformation,EE,neodynium dysprosium iron alloy,2500000,Neo alloy production for Narva magnet plant
2,chemical transformation,JP,neodynium dysprosium iron alloy,35000000,Placeholder — tune with real data
2,chemical transformation,US,neodynium dysprosium iron alloy,1500000,Placeholder — tune with real data
2,clay mining,AU,ion adsorption clay,0,Placeholder — tune with real data
2,clay mining,BR,ion adsorption clay,300000,Brazil Serra Verde IAC; all 4 magnet REEs including Dy Tb
2,clay mining,CN,ion adsorption clay,200000000,Placeholder — tune with real data
2,clay mining,MM,ion adsorption clay,15000000,Myanmar Kachin State IAC; volatile — 5% annual decline risk
2,clay refining,AU,dysprosium_oxide,0,Placeholder — tune with real data
2,clay refining,AU,neodynium_oxide,0,Placeholder — tune with real data
2,clay refining,BR,dysprosium_oxide,0,Brazil Serra Verde DyOx; only non-CN IAC Dy+Tb source
2,clay refining,BR,neodynium_oxide,100000,Brazil Serra Verde oxide output
2,clay refining,CN,dysprosium_oxide,2800000,Placeholder — tune with real data
2,clay refining,CN,neodynium_oxide,10000000,Placeholder — tune with real data
2,clay refining,MM,dysprosium_oxide,800000,Myanmar in-situ leach; DyOx-rich IAC (8-12% Dy concentration)
2,clay refining,MM,neodynium_oxide,0,Myanmar in-situ leach; NdOx minor fraction
2,cryogenic,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
2,direct reuse,US,hp_magnet,0,Placeholder — tune with real data
2,hydrochloric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
2,hydrochloric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
2,hydrochloric acid digestion,CN,dysprosium_oxide,400000,Placeholder — tune with real data
2,hydrochloric acid digestion,CN,neodynium_oxide,72500000,Placeholder — tune with real data
2,hydrochloric acid digestion,EE,dysprosium_oxide,150000,Neo Silmet HREE
2,hydrochloric acid digestion,EE,neodynium_oxide,900000,Neo Silmet secondary circuit
2,hydrochloric acid digestion,MY,dysprosium_oxide,90000,Lynas LAMP HCAD HREE
2,hydrochloric acid digestion,MY,neodynium_oxide,4500000,Lynas LAMP secondary HCAD circuit
2,hydrochloric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
2,hydrochloric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
2,hydrometallurgical,US,neodynium dysprosium iron alloy,100000,Placeholder — tune with real data
2,magnet manufacturing,CN,hp_magnet,210000000,Placeholder — tune with real data
2,magnet manufacturing,EE,hp_magnet,2000000,"Neo Narva NdFeB plant; 2000 t/yr Phase1A 2025, scaling to 5000"
2,magnet manufacturing,JP,hp_magnet,24500000,Placeholder — tune with real data
2,magnet manufacturing,US,hp_magnet,2000000,Placeholder — tune with real data
2,magnet-to-magnet recycling,US,hp_magnet,750000,Placeholder — tune with real data
2,magnet_market_mix,US,hp_magnet,10000000,Placeholder — tune with real data
2,metallothermic reduction,CN,dysprosium,2800000,Placeholder — tune with real data
2,metallothermic reduction,EE,dysprosium,40000,Neo Silmet Dy metal
2,metallothermic reduction,JP,dysprosium,50000,Placeholder — tune with real data
2,metallothermic reduction,US,dysprosium,0,Placeholder — tune with real data
2,mining,AU,bastnasite,20000000,Placeholder — tune with real data
2,mining,AU,monazaite,18000000,Placeholder — tune with real data
2,mining,BR,bastnasite,200000,Brazil Serra Verde Pela Ema; Phase 1 2024; HREE-rich IAC deposit
2,mining,BR,monazaite,100000,Brazil monazite sands placeholder
2,mining,CA,bastnasite,0,Canada placeholder; 14M MT reserves; DOD-backed projects ramping
2,mining,CA,monazaite,0,Canada placeholder; monazite sands
2,mining,CN,bastnasite,168000000,Placeholder — tune with real data
2,mining,CN,monazaite,40000000,Placeholder — tune with real data
2,mining,US,bastnasite,43000000,Placeholder — tune with real data
2,mining,US,monazaite,0,Placeholder — tune with real data
2,molten_salt electrolysis,CN,neodynium,32000000,Placeholder — tune with real data
2,molten_salt electrolysis,EE,neodynium,1500000,Neo Silmet metal reduction
2,molten_salt electrolysis,JP,neodynium,8000000,Placeholder — tune with real data
2,molten_salt electrolysis,US,neodynium,0,Placeholder — tune with real data
2,pyrometallurgical,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
2,sulfuric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
2,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
2,sulfuric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data
2,sulfuric acid digestion,CN,neodynium_oxide,35000000,Placeholder — tune with real data
2,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line
2,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity
2,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025
2,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity
2,sulfuric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
2,sulfuric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
2,use phase,US,hp_magnet,500000000,Placeholder — tune with real data
3,beneficiation,AU,flurocarbonate,17000000,Placeholder — tune with real data
3,beneficiation,AU,phosphate,8750000,Placeholder — tune with real data
3,beneficiation,CN,flurocarbonate,185000000,Placeholder — tune with real data
3,beneficiation,CN,phosphate,10000000,Placeholder — tune with real data
3,beneficiation,US,flurocarbonate,58000000,Placeholder — tune with real data
3,beneficiation,US,phosphate,0,Placeholder — tune with real data
3,chemical transformation,CN,neodynium dysprosium iron alloy,185000000,Placeholder — tune with real data
3,chemical transformation,EE,neodynium dysprosium iron alloy,2500000,Neo alloy production for Narva magnet plant
3,chemical transformation,JP,neodynium dysprosium iron alloy,35000000,Placeholder — tune with real data
3,chemical transformation,US,neodynium dysprosium iron alloy,1500000,Placeholder — tune with real data
3,clay mining,AU,ion adsorption clay,0,Placeholder — tune with real data
3,clay mining,BR,ion adsorption clay,300000,Brazil Serra Verde IAC; all 4 magnet REEs including Dy Tb
3,clay mining,CN,ion adsorption clay,200000000,Placeholder — tune with real data
3,clay mining,MM,ion adsorption clay,15000000,Myanmar Kachin State IAC; volatile — 5% annual decline risk
3,clay refining,AU,dysprosium_oxide,0,Placeholder — tune with real data
3,clay refining,AU,neodynium_oxide,0,Placeholder — tune with real data
3,clay refining,BR,dysprosium_oxide,0,Brazil Serra Verde DyOx; only non-CN IAC Dy+Tb source
3,clay refining,BR,neodynium_oxide,100000,Brazil Serra Verde oxide output
3,clay refining,CN,dysprosium_oxide,2800000,Placeholder — tune with real data
3,clay refining,CN,neodynium_oxide,10000000,Placeholder — tune with real data
3,clay refining,MM,dysprosium_oxide,800000,Myanmar in-situ leach; DyOx-rich IAC (8-12% Dy concentration)
3,clay refining,MM,neodynium_oxide,0,Myanmar in-situ leach; NdOx minor fraction
3,cryogenic,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
3,direct reuse,US,hp_magnet,0,Placeholder — tune with real data
3,hydrochloric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
3,hydrochloric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
3,hydrochloric acid digestion,CN,dysprosium_oxide,400000,Placeholder — tune with real data
3,hydrochloric acid digestion,CN,neodynium_oxide,72500000,Placeholder — tune with real data
3,hydrochloric acid digestion,EE,dysprosium_oxide,150000,Neo Silmet HREE
3,hydrochloric acid digestion,EE,neodynium_oxide,900000,Neo Silmet secondary circuit
3,hydrochloric acid digestion,MY,dysprosium_oxide,90000,Lynas LAMP HCAD HREE
3,hydrochloric acid digestion,MY,neodynium_oxide,4500000,Lynas LAMP secondary HCAD circuit
3,hydrochloric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
3,hydrochloric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
3,hydrometallurgical,US,neodynium dysprosium iron alloy,100000,Placeholder — tune with real data
3,magnet manufacturing,CN,hp_magnet,210000000,Placeholder — tune with real data
3,magnet manufacturing,EE,hp_magnet,2000000,"Neo Narva NdFeB plant; 2000 t/yr Phase1A 2025, scaling to 5000"
3,magnet manufacturing,JP,hp_magnet,24500000,Placeholder — tune with real data
3,magnet manufacturing,US,hp_magnet,2000000,Placeholder — tune with real data
3,magnet-to-magnet recycling,US,hp_magnet,750000,Placeholder — tune with real data
3,magnet_market_mix,US,hp_magnet,10000000,Placeholder — tune with real data
3,metallothermic reduction,CN,dysprosium,2800000,Placeholder — tune with real data
3,metallothermic reduction,EE,dysprosium,40000,Neo Silmet Dy metal
3,metallothermic reduction,JP,dysprosium,50000,Placeholder — tune with real data
3,metallothermic reduction,US,dysprosium,0,Placeholder — tune with real data
3,mining,AU,bastnasite,20000000,Placeholder — tune with real data
3,mining,AU,monazaite,18000000,Placeholder — tune with real data
3,mining,BR,bastnasite,200000,Brazil Serra Verde Pela Ema; Phase 1 2024; HREE-rich IAC deposit
3,mining,BR,monazaite,100000,Brazil monazite sands placeholder
3,mining,CA,bastnasite,0,Canada placeholder; 14M MT reserves; DOD-backed projects ramping
3,mining,CA,monazaite,0,Canada placeholder; monazite sands
3,mining,CN,bastnasite,168000000,Placeholder — tune with real data
3,mining,CN,monazaite,40000000,Placeholder — tune with real data
3,mining,US,bastnasite,43000000,Placeholder — tune with real data
3,mining,US,monazaite,0,Placeholder — tune with real data
3,molten_salt electrolysis,CN,neodynium,32000000,Placeholder — tune with real data
3,molten_salt electrolysis,EE,neodynium,1500000,Neo Silmet metal reduction
3,molten_salt electrolysis,JP,neodynium,8000000,Placeholder — tune with real data
3,molten_salt electrolysis,US,neodynium,0,Placeholder — tune with real data
3,pyrometallurgical,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
3,sulfuric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
3,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
3,sulfuric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data
3,sulfuric acid digestion,CN,neodynium_oxide,35000000,Placeholder — tune with real data
3,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line
3,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity
3,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025
3,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity
3,sulfuric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
3,sulfuric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
3,use phase,US,hp_magnet,500000000,Placeholder — tune with real data
4,beneficiation,AU,flurocarbonate,17000000,Placeholder — tune with real data
4,beneficiation,AU,phosphate,8750000,Placeholder — tune with real data
4,beneficiation,CN,flurocarbonate,185000000,Placeholder — tune with real data
4,beneficiation,CN,phosphate,10000000,Placeholder — tune with real data
4,beneficiation,US,flurocarbonate,58000000,Placeholder — tune with real data
4,beneficiation,US,phosphate,0,Placeholder — tune with real data
4,chemical transformation,CN,neodynium dysprosium iron alloy,185000000,Placeholder — tune with real data
4,chemical transformation,EE,neodynium dysprosium iron alloy,2500000,Neo alloy production for Narva magnet plant
4,chemical transformation,JP,neodynium dysprosium iron alloy,35000000,Placeholder — tune with real data
4,chemical transformation,US,neodynium dysprosium iron alloy,1500000,Placeholder — tune with real data
4,clay mining,AU,ion adsorption clay,0,Placeholder — tune with real data
4,clay mining,BR,ion adsorption clay,300000,Brazil Serra Verde IAC; all 4 magnet REEs including Dy Tb
4,clay mining,CN,ion adsorption clay,200000000,Placeholder — tune with real data
4,clay mining,MM,ion adsorption clay,15000000,Myanmar Kachin State IAC; volatile — 5% annual decline risk
4,clay refining,AU,dysprosium_oxide,0,Placeholder — tune with real data
4,clay refining,AU,neodynium_oxide,0,Placeholder — tune with real data
4,clay refining,BR,dysprosium_oxide,0,Brazil Serra Verde DyOx; only non-CN IAC Dy+Tb source
4,clay refining,BR,neodynium_oxide,100000,Brazil Serra Verde oxide output
4,clay refining,CN,dysprosium_oxide,2800000,Placeholder — tune with real data
4,clay refining,CN,neodynium_oxide,10000000,Placeholder — tune with real data
4,clay refining,MM,dysprosium_oxide,800000,Myanmar in-situ leach; DyOx-rich IAC (8-12% Dy concentration)
4,clay refining,MM,neodynium_oxide,0,Myanmar in-situ leach; NdOx minor fraction
4,cryogenic,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
4,direct reuse,US,hp_magnet,0,Placeholder — tune with real data
4,hydrochloric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
4,hydrochloric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
4,hydrochloric acid digestion,CN,dysprosium_oxide,400000,Placeholder — tune with real data
4,hydrochloric acid digestion,CN,neodynium_oxide,72500000,Placeholder — tune with real data
4,hydrochloric acid digestion,EE,dysprosium_oxide,150000,Neo Silmet HREE
4,hydrochloric acid digestion,EE,neodynium_oxide,900000,Neo Silmet secondary circuit
4,hydrochloric acid digestion,MY,dysprosium_oxide,90000,Lynas LAMP HCAD HREE
4,hydrochloric acid digestion,MY,neodynium_oxide,4500000,Lynas LAMP secondary HCAD circuit
4,hydrochloric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data
4,hydrochloric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data
4,hydrometallurgical,US,neodynium dysprosium iron alloy,100000,Placeholder — tune with real data
4,magnet manufacturing,CN,hp_magnet,210000000,Placeholder — tune with real data
4,magnet manufacturing,EE,hp_magnet,2000000,"Neo Narva NdFeB plant; 2000 t/yr Phase1A 2025, scaling to 5000"
4,magnet manufacturing,JP,hp_magnet,24500000,Placeholder — tune with real data
4,magnet manufacturing,US,hp_magnet,2000000,Placeholder — tune with real data
4,magnet-to-magnet recycling,US,hp_magnet,750000,Placeholder — tune with real data
4,magnet_market_mix,US,hp_magnet,10000000,Placeholder — tune with real data
4,metallothermic reduction,CN,dysprosium,2800000,Placeholder — tune with real data
4,metallothermic reduction,EE,dysprosium,40000,Neo Silmet Dy metal
4,metallothermic reduction,JP,dysprosium,50000,Placeholder — tune with real data
4,metallothermic reduction,US,dysprosium,0,Placeholder — tune with real data
4,mining,AU,bastnasite,20000000,Placeholder — tune with real data
4,mining,AU,monazaite,18000000,Placeholder — tune with real data
4,mining,BR,bastnasite,200000,Brazil Serra Verde Pela Ema; Phase 1 2024; HREE-rich IAC deposit
4,mining,BR,monazaite,100000,Brazil monazite sands placeholder
4,mining,CA,bastnasite,0,Canada placeholder; 14M MT reserves; DOD-backed projects ramping
4,mining,CA,monazaite,0,Canada placeholder; monazite sands
4,mining,CN,bastnasite,168000000,Placeholder — tune with real data
4,mining,CN,monazaite,40000000,Placeholder — tune with real data
4,mining,US,bastnasite,43000000,Placeholder — tune with real data
4,mining,US,monazaite,0,Placeholder — tune with real data
4,molten_salt electrolysis,CN,neodynium,32000000,Placeholder — tune with real data
4,molten_salt electrolysis,EE,neodynium,1500000,Neo Silmet metal reduction
4,molten_salt electrolysis,JP,neodynium,8000000,Placeholder — tune with real data
4,molten_salt electrolysis,US,neodynium,0,Placeholder — tune with real data
4,pyrometallurgical,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data
4,sulfuric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data
4,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data
4,sulfuric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data
4,sulfuric acid digestion,CN,neodynium_oxide,35000000,Placeholder — tune with real data
4,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line
4,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity
4,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025
4,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity
